marital_status,course,attend_time,previous_qualification,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,first_semester_credited,first_semester_enrolled,first_semester_grade,second_semester_credited,second_semester_enrolled,second_semester_grade,target,unemployment_rate,inflation_rate
3,2,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,0,0.0,0,0,0.0,0,10.8,1.4
3,10,0,4,2,5,4,4,4,0,0,1,0,0,18,False,0,8,15.65714286,0,8,15.65714286,0,12.7,3.7
3,4,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,6,12.16666667,0,6,11.33333333,0,12.7,3.7
3,5,0,4,2,4,4,2,4,0,0,1,0,0,19,False,0,6,0.0,0,6,0.0,1,10.8,1.4
3,8,0,4,2,0,1,3,3,0,0,1,0,0,26,False,0,6,11.75,0,6,0.0,1,7.6,2.6
3,13,0,4,2,5,4,4,1,0,1,0,1,0,36,False,0,5,0.0,0,5,0.0,1,15.5,2.8
3,2,0,4,2,4,4,2,2,0,0,0,1,0,19,False,0,0,0.0,0,0,0.0,1,10.8,1.4
3,6,0,4,2,5,1,4,4,0,0,0,1,0,27,False,0,5,0.0,0,5,0.0,1,15.5,2.8
3,6,0,4,2,0,4,2,1,0,0,1,1,0,18,False,0,5,13.0,0,5,0.0,1,8.9,1.4
3,10,0,4,2,4,1,4,4,0,0,1,1,1,18,False,0,8,13.33142857,0,8,13.33142857,0,10.8,1.4
3,4,0,4,2,4,1,1,1,0,0,1,1,0,28,False,0,6,0.0,0,6,0.0,1,12.4,0.5
3,2,0,3,2,5,4,4,4,0,0,1,1,0,21,False,0,0,0.0,0,0,0.0,0,12.4,0.5
3,10,0,4,2,5,1,2,4,0,0,1,1,0,19,False,0,7,13.7,0,7,13.7,0,7.6,2.6
3,0,0,4,2,0,5,2,2,0,1,0,1,0,26,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,6,0,4,2,4,4,2,1,0,0,1,1,0,20,False,4,9,13.45454545,2,7,13.875,1,11.1,0.6
3,10,0,4,2,4,1,4,4,0,0,1,1,0,19,False,0,8,12.2,0,8,12.2,0,12.7,3.7
3,9,0,4,2,5,4,2,2,0,0,1,1,0,21,False,0,5,10.0,0,5,11.0,1,12.7,3.7
3,0,0,3,2,4,4,4,4,0,0,1,1,1,23,False,0,6,13.0,0,6,12.85714286,0,8.9,1.4
3,12,1,2,2,4,1,2,4,0,0,1,1,0,29,False,0,6,12.0,0,6,14.0,0,11.1,0.6
3,10,0,4,2,4,4,4,4,0,0,1,1,0,20,False,0,8,15.02857143,0,8,15.02857143,0,12.7,3.7
3,12,0,4,2,4,4,1,4,0,0,1,1,0,18,False,0,6,12.0,0,6,11.71428571,0,15.5,2.8
3,8,0,4,2,4,1,2,1,0,0,1,1,0,19,False,0,6,12.0,0,6,12.4,0,9.4,-0.8
3,11,0,0,2,4,1,2,4,0,0,0,1,0,23,False,3,7,13.66666667,3,8,11.33333333,1,10.8,1.4
3,2,0,4,2,4,4,1,2,0,0,1,1,0,21,False,0,0,0.0,0,0,0.0,1,13.9,-0.3
3,2,0,4,2,4,4,2,2,0,0,1,1,1,18,False,0,0,0.0,0,0,0.0,0,10.8,1.4
3,4,0,4,2,5,1,1,1,0,1,0,1,0,21,False,0,6,14.0,0,6,0.0,1,9.4,-0.8
3,12,0,4,2,4,4,1,4,0,0,1,1,0,22,False,0,6,0.0,0,6,0.0,1,11.1,0.6
3,11,0,4,2,0,4,3,4,0,0,1,1,0,21,False,0,7,12.375,0,7,12.58333333,0,8.9,1.4
3,10,0,4,2,4,4,4,4,0,0,0,1,0,32,False,0,7,0.0,0,8,0.0,1,16.2,0.3
3,1,0,0,2,4,4,2,2,0,0,1,1,0,27,False,14,18,11.42105263,10,13,11.07692308,0,15.5,2.8
3,10,0,4,2,5,1,4,4,0,0,1,1,0,18,False,0,7,13.35,0,7,13.35,0,7.6,2.6
3,4,0,4,2,4,4,1,2,0,0,1,1,1,24,False,0,6,15.0,0,6,16.0,0,15.5,2.8
3,7,0,4,2,5,1,2,4,0,0,1,1,0,22,False,0,5,10.5,0,5,0.0,1,12.7,3.7
3,7,0,4,2,0,0,2,3,0,0,0,1,0,22,False,0,6,0.0,0,4,0.0,1,10.8,1.4
3,9,0,4,2,4,1,4,1,0,0,1,1,0,19,False,0,5,13.25,0,5,11.83333333,0,13.9,-0.3
3,6,0,4,2,4,1,2,0,0,0,1,1,0,19,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,10,0,4,2,4,4,3,2,0,0,1,0,1,18,False,0,8,13.88125,0,8,13.88125,0,9.4,-0.8
3,13,0,4,2,0,4,2,2,0,0,1,0,0,18,False,0,6,11.33333333,0,6,12.6,0,9.4,-0.8
3,2,0,4,2,5,4,4,4,0,1,1,0,0,20,False,0,0,0.0,0,0,0.0,1,16.2,0.3
3,12,0,4,2,4,4,2,4,0,0,1,0,0,19,False,0,6,12.85714286,0,6,13.66666667,0,13.9,-0.3
3,8,0,4,2,4,1,2,4,0,1,1,0,0,19,False,0,6,11.6,0,6,12.5,0,8.9,1.4
3,13,0,4,2,4,4,4,2,0,0,1,0,1,18,False,0,6,11.4,0,6,11.33333333,0,12.4,0.5
3,4,0,3,2,4,1,2,4,0,1,1,0,1,22,False,2,7,13.57142857,5,9,13.77777778,0,12.4,0.5
2,11,0,4,2,4,1,4,4,0,0,1,0,0,31,False,0,7,11.83333333,0,7,12.22857143,0,12.4,0.5
3,5,0,4,2,5,4,4,4,0,0,1,0,1,19,False,0,7,14.42857143,0,7,14.14285714,0,16.2,0.3
3,13,0,4,2,4,1,4,2,0,0,1,0,1,18,False,0,6,12.28571429,0,6,12.4,0,8.9,1.4
3,14,0,4,2,4,4,2,0,0,0,1,0,0,21,False,0,5,14.4,0,5,13.8,0,7.6,2.6
3,10,0,4,2,4,4,4,2,0,0,1,0,1,18,False,0,7,13.15,0,8,15.06875,0,13.9,-0.3
3,9,0,3,0,0,1,3,4,0,1,0,1,0,25,True,0,5,0.0,0,5,0.0,1,15.5,2.8
3,6,0,4,3,4,0,1,4,0,1,1,1,0,21,True,0,5,0.0,0,6,0.0,1,11.1,0.6
3,10,0,4,2,4,1,1,1,0,0,1,0,1,19,False,0,8,12.34285714,0,8,12.34285714,0,10.8,1.4
3,13,0,4,2,1,3,1,3,0,0,1,0,0,22,False,0,6,10.5,0,6,11.0,1,7.6,2.6
3,9,0,4,2,4,4,4,2,0,0,1,1,0,19,False,0,5,10.6,0,5,11.6,0,12.4,0.5
3,12,1,4,2,4,1,4,1,0,0,1,0,0,58,False,0,6,0.0,0,6,0.0,1,11.1,0.6
3,12,0,4,2,5,1,4,2,0,0,1,0,1,19,False,0,6,11.25,0,6,12.0,0,10.8,1.4
3,0,0,4,0,4,1,4,4,0,0,1,1,0,23,True,3,9,10.5,4,10,11.7,0,9.4,-0.8
3,10,0,4,2,5,4,2,2,0,0,1,0,0,18,False,0,7,13.45714286,0,8,14.5125,0,13.9,-0.3
3,14,0,4,2,5,4,0,0,0,0,1,0,0,20,False,0,5,12.6,0,5,12.33333333,0,7.6,2.6
3,14,0,4,2,5,4,0,2,0,0,0,0,0,18,False,0,6,0.0,0,6,0.0,1,12.7,3.7
3,0,0,4,2,0,4,1,1,0,0,1,0,0,18,False,0,6,13.66666667,0,6,13.6,0,8.9,1.4
3,9,0,4,2,5,4,1,2,0,1,1,0,1,18,False,0,5,11.6,0,5,11.8,0,11.1,0.6
3,7,0,4,2,4,1,4,2,0,0,1,0,0,24,False,0,6,12.57142857,0,6,12.83333333,1,11.1,0.6
3,5,0,4,2,4,1,4,1,0,0,1,0,0,18,False,0,6,11.8,0,6,11.4,1,10.8,1.4
3,12,0,4,2,5,1,4,2,0,0,1,0,1,19,False,0,6,11.33333333,0,6,11.83333333,0,8.9,1.4
3,13,0,4,2,4,1,1,1,0,0,1,0,0,18,False,0,6,10.66666667,0,6,11.5,0,7.6,2.6
3,2,0,4,2,5,4,1,1,0,0,1,0,1,19,False,0,0,0.0,0,0,0.0,0,10.8,1.4
3,14,0,4,2,0,0,3,1,0,0,1,0,0,22,False,2,6,13.33333333,1,6,11.5,0,13.9,-0.3
3,8,0,4,2,5,1,4,2,0,0,1,0,1,21,False,0,6,13.0,0,6,12.83333333,0,8.9,1.4
3,10,0,4,2,4,1,1,2,0,0,1,0,1,18,False,0,8,12.90857143,0,8,12.90857143,0,10.8,1.4
3,5,0,4,2,4,4,2,4,0,0,1,0,0,20,False,0,6,12.0,0,6,10.0,1,10.8,1.4
3,4,0,4,2,4,1,2,4,0,0,1,0,0,19,False,0,6,15.33333333,0,6,15.83333333,0,12.7,3.7
3,9,0,4,3,1,4,2,2,0,1,0,1,0,26,True,6,7,13.0,2,6,14.0,1,11.1,0.6
2,12,1,4,2,4,1,4,4,0,0,1,0,0,35,False,0,6,12.5,0,6,12.16666667,0,15.5,2.8
3,0,0,4,2,4,4,4,4,0,0,1,0,1,19,False,0,6,13.0,0,6,14.33333333,0,12.4,0.5
3,14,0,4,2,4,1,4,1,0,0,1,1,0,18,False,0,5,11.75,0,5,12.57142857,0,10.8,1.4
3,0,0,4,2,5,4,2,2,0,0,1,1,0,19,False,0,5,12.5,0,5,14.25,0,7.6,2.6
3,2,0,4,2,4,4,4,4,0,0,1,1,0,25,False,16,17,11.61111111,14,17,12.05555556,0,12.4,0.5
3,13,0,4,2,4,4,2,2,0,0,1,1,0,18,False,0,6,14.0,0,6,14.66666667,0,11.1,0.6
3,1,0,4,2,4,0,4,1,0,1,0,1,0,26,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,9,1,4,2,4,4,1,1,0,0,1,1,0,34,False,0,5,13.8,0,5,13.83333333,0,9.4,-0.8
3,13,0,4,2,0,4,2,2,0,0,0,1,0,18,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,2,0,4,2,0,1,2,1,0,0,0,1,0,18,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,6,0,4,2,4,4,2,2,0,0,1,1,1,18,False,0,5,12.25,0,5,12.33333333,1,8.9,1.4
3,1,0,3,2,4,1,4,2,0,0,1,1,0,20,False,0,6,11.5,0,6,13.66666667,1,12.4,0.5
3,4,0,3,2,4,4,2,2,0,0,1,1,0,25,False,2,7,12.57142857,5,9,12.55555556,0,16.2,0.3
3,7,0,4,2,0,4,2,2,0,0,1,1,0,18,False,0,6,12.0,0,6,12.16666667,1,11.1,0.6
3,1,0,4,2,5,1,4,4,0,0,1,1,0,19,False,8,12,12.0,4,12,12.30769231,0,15.5,2.8
3,2,0,4,2,4,4,2,2,0,0,1,1,0,20,False,0,0,0.0,0,0,0.0,1,10.8,1.4
3,12,0,4,2,5,1,1,2,0,0,1,1,1,20,False,1,7,12.0,2,6,11.16666667,0,10.8,1.4
3,9,0,4,2,4,1,2,4,0,0,1,1,1,19,False,0,5,0.0,0,5,0.0,1,11.1,0.6
3,9,0,4,2,4,1,2,2,0,0,0,1,0,20,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,0,0,4,2,4,1,2,2,0,0,1,1,0,24,False,0,6,10.5,0,6,12.5,1,15.5,2.8
3,1,0,3,2,4,1,4,4,0,0,1,1,0,20,False,0,6,12.85714286,0,6,12.3,0,16.2,0.3
3,6,0,4,2,4,4,2,2,0,0,1,1,0,23,False,0,5,13.0,0,5,10.0,1,8.9,1.4
3,12,1,4,2,0,3,3,3,0,0,1,1,0,21,False,9,11,12.45454545,3,11,12.75,0,9.4,-0.8
3,6,0,4,2,4,4,4,4,0,0,1,1,0,20,False,0,5,11.0,0,5,0.0,1,10.8,1.4
3,8,0,4,2,4,4,4,2,0,0,1,1,1,18,False,0,6,15.5,0,6,14.16666667,0,11.1,0.6
3,13,0,4,2,4,4,2,2,0,0,1,1,0,18,False,0,6,12.33333333,0,6,13.66666667,0,11.1,0.6
3,8,0,4,2,5,1,2,4,0,0,1,1,1,18,False,0,6,11.33333333,0,6,12.28571429,0,16.2,0.3
3,8,0,4,2,4,1,3,2,0,0,1,1,0,19,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
3,7,0,4,2,5,1,2,2,0,0,1,1,0,19,False,0,5,12.0,0,5,12.6,0,9.4,-0.8
3,9,1,4,2,4,1,4,1,0,1,1,1,0,33,False,0,5,12.5,0,5,11.5,1,12.7,3.7
3,2,0,4,2,0,4,2,2,0,0,1,1,0,21,False,6,12,13.66666667,4,11,13.0,0,8.9,1.4
2,1,0,4,2,4,4,2,2,0,1,0,1,0,25,False,0,6,14.5,0,6,0.0,1,15.5,2.8
3,14,0,4,2,4,4,2,4,0,0,1,1,1,20,False,0,6,13.2,0,6,0.0,1,12.4,0.5
3,14,0,3,2,4,4,4,2,0,0,1,1,1,22,False,1,7,12.16666667,4,8,14.8,1,8.9,1.4
0,8,0,4,2,4,1,4,2,0,0,1,0,0,39,False,0,6,11.25,0,6,11.33333333,0,10.8,1.4
3,0,0,4,2,0,4,3,1,0,0,1,1,1,21,False,0,6,15.16666667,0,6,14.42857143,0,8.9,1.4
3,13,0,4,2,4,4,4,4,0,0,1,0,1,19,False,0,6,11.16666667,0,6,13.4,0,16.2,0.3
3,10,0,4,2,4,1,4,2,0,0,1,0,1,26,False,0,7,10.98333333,0,7,10.98333333,0,7.6,2.6
3,12,0,4,2,5,4,2,2,0,0,1,0,1,19,False,0,6,10.75,0,6,11.5,0,15.5,2.8
3,14,0,3,2,4,0,2,3,0,0,0,0,1,20,False,7,12,13.38461538,4,9,14.28571429,0,8.9,1.4
3,12,1,4,2,5,1,4,1,0,0,1,1,0,24,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,6,0,4,2,5,4,2,3,0,0,1,1,0,20,False,0,5,13.0,0,5,14.83333333,0,7.6,2.6
2,1,0,4,2,4,1,4,4,0,0,1,1,0,29,False,0,6,16.11111111,0,6,13.5,0,13.9,-0.3
3,8,0,4,2,4,0,4,4,0,0,1,1,0,20,False,0,6,11.5,0,6,11.0,0,16.2,0.3
3,7,0,3,2,0,0,3,3,0,0,1,1,0,20,False,0,6,10.75,0,6,10.5,1,13.9,-0.3
3,0,0,4,2,5,4,1,4,0,0,1,1,1,24,False,0,6,11.6,0,6,13.0,0,11.1,0.6
3,10,0,4,2,4,0,3,3,0,1,1,1,0,24,False,0,7,0.0,0,7,0.0,1,16.2,0.3
3,6,0,0,2,0,4,3,1,0,0,1,1,0,23,False,0,5,13.8,0,5,14.14285714,0,11.1,0.6
3,11,0,4,2,4,1,1,1,0,0,1,1,0,20,False,0,7,13.58571429,0,8,14.6875,0,15.5,2.8
3,0,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,6,13.85714286,0,6,13.0,0,15.5,2.8
3,1,0,3,2,4,1,2,2,0,0,1,1,1,20,False,0,6,13.44444444,0,6,12.6,0,13.9,-0.3
3,4,0,4,2,4,1,2,2,0,0,1,1,0,18,False,0,6,14.0,0,6,13.85714286,0,8.9,1.4
3,0,0,4,2,4,4,0,0,0,1,1,1,0,20,False,0,6,12.0,0,6,0.0,1,10.8,1.4
2,9,1,4,2,4,4,1,2,0,0,1,1,0,33,False,0,5,14.2,0,5,13.83333333,0,10.8,1.4
3,8,0,4,2,4,1,2,2,0,0,0,0,0,19,False,0,6,11.0,0,6,12.0,1,9.4,-0.8
3,2,0,4,2,5,1,2,2,0,0,1,1,0,19,False,0,0,0.0,0,0,0.0,0,9.4,-0.8
3,4,0,4,2,5,1,2,2,0,0,1,1,0,22,False,9,13,14.0,7,12,13.0,0,15.5,2.8
3,10,0,4,2,4,4,1,1,0,0,1,0,0,39,True,0,7,0.0,0,8,0.0,1,12.7,3.7
3,13,0,4,2,4,4,2,4,0,0,0,1,0,22,False,0,1,0.0,0,6,0.0,1,12.4,0.5
3,2,0,4,2,5,1,1,4,0,0,1,1,1,19,False,0,0,0.0,0,0,0.0,0,11.1,0.6
3,13,0,4,0,0,4,4,4,0,0,1,0,0,19,True,0,6,13.5,0,6,14.33333333,0,12.4,0.5
3,10,0,4,2,5,1,4,4,0,0,1,0,0,19,False,0,7,0.0,0,8,0.0,1,15.5,2.8
3,2,0,4,2,5,1,4,2,0,0,1,0,1,21,False,15,17,13.38888889,15,17,14.88888889,0,11.1,0.6
3,10,0,0,2,5,4,2,2,0,0,0,0,0,39,False,0,7,0.0,0,8,0.0,1,12.4,0.5
3,2,0,4,2,5,4,2,2,0,0,1,1,0,19,False,6,12,13.58333333,4,11,13.58333333,0,8.9,1.4
3,9,0,4,2,4,4,4,2,0,1,0,1,0,24,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,9,1,4,2,5,4,4,4,0,0,1,1,0,27,False,0,5,10.0,0,5,0.0,1,12.7,3.7
2,9,1,4,2,4,1,4,4,0,0,1,1,0,29,False,0,5,15.2,0,5,15.2,0,11.1,0.6
3,14,0,4,2,5,4,4,2,0,0,1,1,0,20,False,0,6,12.8,0,6,0.0,1,12.4,0.5
3,0,0,4,2,5,4,2,2,0,0,1,1,0,21,False,0,5,11.16666667,0,5,11.0,1,9.4,-0.8
3,10,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,8,12.82857143,0,8,12.82857143,0,12.7,3.7
3,8,0,4,2,4,4,1,2,0,1,0,1,0,19,False,0,6,12.5,0,6,12.6,1,15.5,2.8
3,6,0,4,2,4,1,4,4,0,0,1,1,1,28,False,0,5,10.0,0,5,12.4,0,12.4,0.5
3,13,0,4,0,5,4,4,2,0,0,0,0,0,21,True,0,6,11.5,0,6,13.25,0,13.9,-0.3
3,10,0,4,0,0,0,3,4,0,1,0,0,0,23,True,0,8,11.32857143,0,8,11.32857143,1,12.7,3.7
3,10,0,4,2,4,4,4,1,0,0,1,0,0,18,False,0,7,13.03333333,0,7,13.03333333,0,7.6,2.6
2,8,0,4,3,4,1,4,1,0,0,1,0,0,59,True,0,6,12.16666667,0,6,11.75,0,11.1,0.6
3,14,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,5,14.4,0,5,13.6,0,12.7,3.7
3,10,0,4,2,4,4,4,4,0,0,1,0,0,27,False,0,7,0.0,0,7,0.0,1,11.1,0.6
3,12,0,4,2,4,4,4,2,0,0,1,0,1,18,False,0,6,12.66666667,0,6,12.0,0,9.4,-0.8
3,5,0,4,2,4,4,2,2,0,1,0,0,0,20,False,0,6,12.0,0,6,11.66666667,1,10.8,1.4
2,6,0,0,2,4,1,2,2,0,0,0,0,0,32,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,9,0,4,2,4,1,2,1,0,0,1,0,0,19,False,0,5,11.66666667,0,5,10.8,1,9.4,-0.8
2,5,0,4,2,4,1,2,4,0,0,1,0,0,41,False,0,6,0.0,0,6,0.0,1,16.2,0.3
0,12,1,4,2,5,4,0,0,0,0,1,0,0,38,False,0,5,10.0,0,5,0.0,1,10.8,1.4
3,7,0,0,2,1,4,2,4,0,0,1,1,0,35,True,0,7,0.0,0,6,0.0,1,8.9,1.4
3,12,1,4,2,0,3,3,3,0,0,1,0,0,27,False,0,6,12.25,0,6,12.0,1,7.6,2.6
3,4,0,4,2,4,1,2,4,0,0,1,0,0,19,False,0,6,12.0,0,6,12.5,0,7.6,2.6
2,9,1,4,2,0,3,3,3,0,0,0,0,0,39,False,0,5,0.0,0,5,0.0,1,7.6,2.6
2,13,0,0,2,4,1,4,4,0,0,0,0,0,37,False,0,5,0.0,0,5,0.0,1,10.8,1.4
1,10,0,4,2,4,1,4,4,0,0,0,0,0,37,False,0,8,0.0,0,8,0.0,1,12.7,3.7
2,12,1,4,2,0,3,3,3,0,0,1,0,1,35,False,11,16,12.6875,11,13,12.0,0,9.4,-0.8
3,9,0,4,2,4,1,4,4,0,0,1,0,0,49,False,9,13,10.4,4,9,10.66666667,0,12.7,3.7
3,9,0,0,2,4,1,4,4,0,0,1,0,0,52,False,11,15,10.46666667,9,12,10.92307692,0,13.9,-0.3
3,14,0,4,2,4,1,1,1,0,0,1,0,0,18,False,0,5,14.33333333,0,5,13.0,0,9.4,-0.8
3,12,1,4,2,4,1,4,4,0,0,1,0,1,30,False,0,7,14.66666667,0,6,14.33333333,0,10.8,1.4
3,10,0,4,2,4,4,3,2,0,0,1,0,0,21,False,0,7,12.83571429,0,8,14.23125,0,11.1,0.6
3,6,0,4,2,4,4,4,1,0,0,1,1,0,20,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,2,0,4,2,4,1,4,4,0,0,1,1,0,19,False,0,0,0.0,0,0,0.0,1,7.6,2.6
3,10,0,4,2,0,4,3,2,0,0,1,1,0,18,False,0,8,13.24875,0,8,13.24875,0,9.4,-0.8
3,9,0,4,2,4,4,2,2,0,0,1,0,1,22,False,0,5,14.0,0,5,12.4,0,11.1,0.6
3,12,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,6,13.625,0,6,12.16666667,0,12.7,3.7
3,10,0,4,2,5,1,4,1,0,0,1,0,1,18,False,0,7,14.85,0,8,15.61111111,0,13.9,-0.3
3,9,0,4,2,4,4,2,2,0,0,1,1,0,21,False,0,5,10.75,0,5,11.4,0,11.1,0.6
3,7,0,4,2,4,1,4,1,0,0,1,0,0,37,True,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,1,0,4,2,4,1,4,2,0,1,0,1,0,38,False,0,6,0.0,0,6,0.0,1,16.2,0.3
0,9,1,4,2,4,1,0,0,0,0,0,1,0,55,False,0,5,0.0,0,5,0.0,1,7.6,2.6
1,1,0,4,2,4,1,4,2,0,1,0,0,0,28,False,0,6,13.0,0,6,11.75,1,13.9,-0.3
1,9,1,0,2,4,1,1,1,0,0,1,0,0,46,False,6,8,12.375,4,9,12.4,0,8.9,1.4
3,2,0,4,2,5,4,2,2,1,0,1,0,0,22,False,0,0,0.0,0,0,0.0,0,16.2,0.3
2,0,0,4,2,4,1,4,4,0,0,1,0,0,46,False,0,6,11.4,0,6,13.75,1,12.4,0.5
3,14,0,4,2,4,4,4,4,0,1,0,0,0,18,False,0,5,13.0,0,5,12.0,1,7.6,2.6
3,8,0,4,2,4,1,4,2,0,0,1,1,1,21,False,0,6,13.5,0,6,14.16666667,0,12.7,3.7
3,9,1,4,2,5,1,2,4,0,0,1,0,0,34,False,0,5,0.0,0,5,11.0,1,13.9,-0.3
3,5,0,4,2,4,1,4,4,0,0,1,0,1,21,False,0,6,12.0,0,6,11.2,1,10.8,1.4
3,8,0,4,2,4,4,4,4,0,0,1,0,1,18,False,0,6,13.0,0,6,13.0,0,15.5,2.8
3,2,0,4,2,0,1,4,4,0,0,1,1,0,20,False,0,0,0.0,0,0,0.0,0,7.6,2.6
3,13,0,4,2,4,1,1,2,0,0,1,1,0,19,False,0,6,10.5,0,6,12.0,1,10.8,1.4
3,12,1,4,2,4,4,2,0,0,0,1,1,0,22,False,0,6,12.66666667,0,6,12.16666667,0,7.6,2.6
3,1,0,3,2,4,4,2,2,0,0,1,1,0,23,False,1,6,11.0,0,6,0.0,1,15.5,2.8
3,2,0,4,2,0,4,3,2,0,0,1,1,0,19,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,2,0,4,2,4,1,4,2,0,1,0,1,1,19,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,8,0,4,2,5,4,4,4,0,0,1,1,1,18,False,0,6,15.57142857,0,6,16.14285714,0,13.9,-0.3
3,12,0,4,2,4,1,2,2,0,0,1,1,0,18,False,0,6,12.0,0,6,11.8,1,9.4,-0.8
3,8,0,4,2,4,1,4,4,0,1,1,1,0,19,False,0,6,11.25,0,6,11.33333333,1,16.2,0.3
3,2,0,4,2,4,4,3,2,0,0,1,1,0,18,False,0,0,0.0,0,0,0.0,0,11.1,0.6
3,1,0,3,2,5,1,1,1,0,0,1,1,0,19,False,0,6,12.14285714,0,6,13.6,0,12.4,0.5
3,1,0,4,2,4,4,4,4,0,1,0,1,0,27,False,0,6,11.5,0,6,0.0,1,8.9,1.4
3,13,0,4,2,0,4,2,4,0,0,1,1,0,20,False,0,6,13.0,0,6,13.0,0,12.4,0.5
3,10,0,4,2,0,0,3,2,0,0,1,1,0,18,False,0,8,12.8875,0,8,12.8875,0,9.4,-0.8
3,4,0,4,2,4,4,2,2,0,0,1,1,0,18,False,0,6,12.83333333,0,6,12.57142857,0,8.9,1.4
3,9,0,4,2,4,1,2,2,0,0,1,1,0,18,False,0,5,10.66666667,0,5,12.5,1,9.4,-0.8
3,10,0,4,2,5,4,1,1,0,0,1,0,0,18,False,0,7,11.98333333,0,8,12.28125,0,16.2,0.3
3,12,1,2,2,0,3,3,3,0,0,0,0,0,37,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
2,12,1,4,2,4,1,1,2,0,0,1,0,1,36,False,0,6,11.83333333,0,6,11.5,0,10.8,1.4
2,14,0,4,2,5,4,4,1,0,0,1,0,0,26,False,0,6,12.66666667,0,6,11.0,1,15.5,2.8
3,14,0,4,2,4,1,1,4,0,0,1,0,0,19,False,0,5,13.75,0,5,14.5,0,7.6,2.6
3,12,1,4,2,4,4,2,2,0,0,1,0,0,24,False,0,6,11.4,0,6,11.8,1,15.5,2.8
3,8,0,4,3,5,4,4,4,0,0,1,0,1,19,True,0,6,13.16666667,0,6,13.0,1,11.1,0.6
3,0,0,4,2,4,4,4,2,0,0,1,0,1,20,False,3,7,12.83333333,2,8,11.8,0,12.7,3.7
3,0,0,4,2,5,0,4,2,0,0,1,0,0,19,False,0,6,14.125,0,6,14.5,0,11.1,0.6
3,14,0,4,2,4,1,4,4,0,0,1,0,0,21,False,0,5,11.66666667,0,5,13.0,0,10.8,1.4
2,11,0,4,2,4,1,4,2,0,0,0,0,0,50,False,0,7,10.25,0,7,11.25,1,12.7,3.7
2,11,0,4,2,4,1,4,4,0,0,1,0,0,47,False,1,7,12.51428571,0,7,11.75,1,12.7,3.7
3,5,0,4,2,4,4,2,2,0,0,1,0,0,24,False,9,13,11.5,7,13,10.44444444,1,16.2,0.3
3,9,1,4,2,4,1,2,2,0,0,0,0,0,48,False,0,5,10.0,0,5,0.0,1,15.5,2.8
3,14,0,4,2,4,0,4,2,0,0,1,0,1,18,False,0,6,15.71428571,0,6,12.77777778,0,12.4,0.5
3,9,1,3,2,4,1,1,1,0,0,1,1,0,32,False,2,6,12.5,3,7,11.0,1,9.4,-0.8
3,0,0,4,2,5,0,2,3,0,0,0,1,0,20,False,0,5,12.0,0,5,12.75,1,7.6,2.6
3,6,0,4,2,4,1,4,4,0,1,1,1,0,24,False,0,5,0.0,0,5,0.0,1,16.2,0.3
2,7,0,4,2,4,1,4,4,0,0,1,1,0,53,False,0,5,12.25,0,5,11.75,0,9.4,-0.8
2,8,0,4,2,5,4,4,2,0,1,0,1,0,42,False,0,4,0.0,0,4,0.0,1,13.9,-0.3
2,9,1,4,2,4,1,4,4,0,0,1,1,0,52,False,0,5,13.6,0,5,14.2,0,7.6,2.6
2,9,1,4,2,4,1,4,2,0,0,1,1,0,49,False,0,5,12.2,0,5,11.8,0,15.5,2.8
3,0,0,4,2,4,1,2,1,0,0,1,1,1,18,False,0,6,12.28571429,0,6,13.33333333,0,16.2,0.3
2,7,0,4,2,4,4,1,1,0,0,1,1,0,37,False,1,5,12.0,1,5,13.0,0,10.8,1.4
3,10,0,4,2,4,4,2,2,0,0,1,1,1,21,False,0,7,13.34285714,0,8,11.65,0,12.4,0.5
3,0,0,4,2,4,1,1,2,0,1,1,1,0,26,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,4,0,4,2,0,4,3,2,0,0,1,1,0,20,False,5,12,14.27272727,5,12,14.81818182,0,16.2,0.3
3,10,0,4,2,4,1,2,2,0,0,1,0,1,19,False,0,7,12.1375,0,8,12.91111111,0,12.4,0.5
